# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Nov 03 16:56:31 CET 2020 [seed=1604418990202]
# TreeTime_26102020.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.NY.other	location.rates.other.NY	location.indicators.NY.other	location.indicators.other.NY	location.nonZeroRates	location.branchRates	location.treeLikelihood
896000	-1807.7860352466491	-253.84244995540655	-1553.9435852912427	2.081171199667421	2.0811711996674305	2.230087611864044	0.5513985198235014	1.0	1.0	2.0	0.0	-1553.9435852912427
897000	-1809.8347997110518	-239.11340311546783	-1570.7213965955839	1.9530721858778832	1.9530721858778886	2.798508251733769	0.7243198366714354	1.0	1.0	2.0	0.0	-1570.7213965955839
898000	-1806.835085440227	-244.1459124691913	-1562.6891729710358	2.018799371328594	2.018799371328601	0.4906052252529725	0.12667439364586458	1.0	1.0	2.0	0.0	-1562.6891729710358
899000	-1806.2070223858916	-267.7891269863654	-1538.4178953995263	2.214227897588077	2.214227897588073	0.5410646379012427	0.11998164956739446	1.0	1.0	2.0	0.0	-1538.4178953995263
900000	-1806.3455066415036	-251.83720591045733	-1554.5083007310463	2.0789345740501695	2.0789345740501632	0.8229826191904648	0.2233575294090568	1.0	1.0	2.0	0.0	-1554.5083007310463
901000	-1807.2960944705399	-254.6967372768391	-1552.5993571937008	2.1010308478556237	2.1010308478556197	0.9514287295346217	0.28609080486216854	1.0	1.0	2.0	0.0	-1552.5993571937008
902000	-1809.7107354496945	-257.2822771221172	-1552.4284583275773	2.103253997916717	2.1032539979167146	2.926086477795885	0.6285077826799303	1.0	1.0	2.0	0.0	-1552.4284583275773
903000	-1808.1588314251546	-253.39471307090727	-1554.7641183542473	2.076111882017351	2.0761118820173445	2.324287659673801	0.6204327438084405	1.0	1.0	2.0	0.0	-1554.7641183542473
904000	-1809.745009877077	-265.3029700236789	-1544.4420398533982	2.160772502508289	2.1607725025082862	3.585274314941875	1.0443333140975528	1.0	1.0	2.0	0.0	-1544.4420398533982
905000	-1808.7250926289353	-259.767397572807	-1548.9576950561282	2.13110724106468	2.1311072410646807	2.150370583584834	0.5258645460170538	1.0	1.0	2.0	0.0	-1548.9576950561282
906000	-1807.8561792888386	-244.02431620107808	-1563.8318630877604	2.0022150164176318	2.002215016417635	1.9665112570700605	0.5320600881868994	1.0	1.0	2.0	0.0	-1563.8318630877604
907000	-1812.0136567403608	-250.394855945871	-1561.6188007944897	2.0272398339318967	2.0272398339318998	4.595713515778325	1.2511702176968615	1.0	1.0	2.0	0.0	-1561.6188007944897
908000	-1807.0867175005642	-251.32566320844356	-1555.7610542921207	2.069960642051346	2.069960642051348	1.3139115558863683	0.30459639870889055	1.0	1.0	2.0	0.0	-1555.7610542921207
909000	-1808.07906350564	-282.4874769240703	-1525.5915865815698	2.326117974530829	2.3261179745308382	1.454869596165309	0.3947707057933842	1.0	1.0	2.0	0.0	-1525.5915865815698
910000	-1807.1800992230665	-250.47591211185892	-1556.7041871112076	2.0730594235940374	2.0730594235940343	0.30077602835052386	0.09376453117627878	1.0	1.0	2.0	0.0	-1556.7041871112076
911000	-1807.1337844034051	-272.86977071821923	-1534.2640136851858	2.24942277921131	2.249422779211308	1.2185166291751215	0.27356503662177845	1.0	1.0	2.0	0.0	-1534.2640136851858
912000	-1805.7083333284172	-259.6701223701418	-1546.0382109582754	2.1455409082825527	2.1455409082825536	0.6569449493580468	0.17907951698570437	1.0	1.0	2.0	0.0	-1546.0382109582754
913000	-1808.6269544694683	-240.95465036941837	-1567.6723041000498	1.9885284919805246	1.9885284919805266	0.8204292620295082	0.2614198669311628	1.0	1.0	2.0	0.0	-1567.6723041000498
914000	-1807.214724504475	-257.9824761427879	-1549.2322483616872	2.1368017770542376	2.136801777054248	0.1564550254981876	0.04721305706481603	1.0	1.0	2.0	0.0	-1549.2322483616872
915000	-1806.9831093118464	-267.85891700426794	-1539.1241923075784	2.2123518339557586	2.212351833955759	0.7882025030357718	0.16916274320896504	1.0	1.0	2.0	0.0	-1539.1241923075784
916000	-1808.9027691028527	-242.96627011621783	-1565.936498986635	1.993252028810522	1.9932520288105207	1.9378790395809826	0.585118019863986	1.0	1.0	2.0	0.0	-1565.936498986635
917000	-1806.3736705161016	-264.40845149301464	-1541.965219023087	2.1782328032782265	2.1782328032782337	1.3104288271093454	0.31630276816981284	1.0	1.0	2.0	0.0	-1541.965219023087
918000	-1808.9916601144803	-278.81539231926104	-1530.1762677952192	2.2874233510894686	2.2874233510894655	2.3033447355930634	0.5461142497647004	1.0	1.0	2.0	0.0	-1530.1762677952192
919000	-1806.6598271404075	-243.1864769169757	-1563.473350223432	2.007199512069504	2.0071995120694983	0.8423497968202867	0.2164025114152904	1.0	1.0	2.0	0.0	-1563.473350223432
920000	-1807.2543263847203	-242.63232195968908	-1564.6220044250313	1.9986949109599683	1.99869491095996	1.216774921908992	0.3149287469807947	1.0	1.0	2.0	0.0	-1564.6220044250313
921000	-1808.4596155320073	-271.00866819269066	-1537.4509473393166	2.2182013957524287	2.2182013957524402	2.743823618376821	0.6569773196104725	1.0	1.0	2.0	0.0	-1537.4509473393166
922000	-1806.7283360599342	-265.4765063441935	-1541.2518297157408	2.1855167835625906	2.1855167835626004	1.4217785474849314	0.3934658824479383	1.0	1.0	2.0	0.0	-1541.2518297157408
923000	-1806.863706159937	-258.67701061823686	-1548.1866955417001	2.1286720440314255	2.128672044031434	1.5063140460099411	0.3735982580503329	1.0	1.0	2.0	0.0	-1548.1866955417001
924000	-1807.5652635345566	-275.4683068511645	-1532.0969566833921	2.266613614662658	2.266613614662685	1.6386036161834117	0.37635033361372516	1.0	1.0	2.0	0.0	-1532.0969566833921
925000	-1809.9297046463814	-243.01719148272667	-1566.9125131636547	1.9946529118812202	1.994652911881217	1.8257903381374612	0.5789409330098906	1.0	1.0	2.0	0.0	-1566.9125131636547
926000	-1808.276838448759	-266.9212964011113	-1541.3555420476478	2.1986388011981624	2.198638801198163	1.3788409924559377	0.29672133801566725	1.0	1.0	2.0	0.0	-1541.3555420476478
927000	-1808.1435600524228	-271.2751842268956	-1536.8683758255272	2.228164191682894	2.2281641916828967	2.0041928882899507	0.46015698359193624	1.0	1.0	2.0	0.0	-1536.8683758255272
928000	-1807.0639226607434	-267.3214849168406	-1539.7424377439029	2.2048292994337446	2.2048292994337437	1.0930554564830846	0.2352043364185234	1.0	1.0	2.0	0.0	-1539.7424377439029
929000	-1806.7358711043457	-253.87288123559227	-1552.8629898687534	2.0875505009804147	2.0875505009804214	1.6070838712771554	0.4344632912758847	1.0	1.0	2.0	0.0	-1552.8629898687534
930000	-1806.4584403021852	-248.57763804472557	-1557.8808022574597	2.0494559214392725	2.049455921439275	1.0633522608966341	0.28335821604113903	1.0	1.0	2.0	0.0	-1557.8808022574597
931000	-1809.7110679683078	-263.78846659963585	-1545.9226013686718	2.1477551617408284	2.1477551617408324	3.6623120023769125	1.0246768372458637	1.0	1.0	2.0	0.0	-1545.9226013686718
932000	-1810.0703016554053	-267.0940875090545	-1542.976214146351	2.1871817867214585	2.187181786721461	2.4784335362354177	0.7533433889570157	1.0	1.0	2.0	0.0	-1542.976214146351
933000	-1809.0431509150176	-286.0515755282398	-1522.9915753867776	2.348140933496853	2.348140933496854	2.2047015693100116	0.5500960440266325	1.0	1.0	2.0	0.0	-1522.9915753867776
934000	-1806.1379431303012	-242.85744116432815	-1563.2805019659731	2.0074878249411787	2.007487824941183	0.553215448499371	0.1416815280505378	1.0	1.0	2.0	0.0	-1563.2805019659731
935000	-1809.5208694356977	-240.7441645849637	-1568.776704850734	1.9733965148964758	1.973396514896474	2.0679907768158303	0.6309134134304377	1.0	1.0	2.0	0.0	-1568.776704850734
936000	-1807.4620577812734	-267.8841509651025	-1539.577906816171	2.1991924364147497	2.1991924364147604	2.0599488335583773	0.5116174856314941	1.0	1.0	2.0	0.0	-1539.577906816171
937000	-1808.9384444759244	-262.1544668749398	-1546.7839776009846	2.137924676534709	2.137924676534715	3.363260233431935	0.8768028949587684	1.0	1.0	2.0	0.0	-1546.7839776009846
938000	-1805.763341413556	-269.83856850947774	-1535.9247729040783	2.2331376443659945	2.2331376443660074	0.34798594167903224	0.07922776938776771	1.0	1.0	2.0	0.0	-1535.9247729040783
939000	-1808.7706123451817	-266.89186167164246	-1541.8787506735393	2.1975247642758906	2.1975247642758866	1.4305036163736287	0.3501422741116368	1.0	1.0	2.0	0.0	-1541.8787506735393
940000	-1808.3866987621502	-272.8655052825325	-1535.5211934796178	2.2389754708151592	2.2389754708151637	2.2149986093448795	0.5342656279202855	1.0	1.0	2.0	0.0	-1535.5211934796178
941000	-1807.822849104627	-260.37224608387703	-1547.45060302075	2.143511425547725	2.1435114255477266	1.4761633862013142	0.3070533226979479	1.0	1.0	2.0	0.0	-1547.45060302075
942000	-1806.1539862382665	-267.2977741291422	-1538.8562121091243	2.210444937968105	2.210444937968099	0.49284768098772064	0.13362691199568053	1.0	1.0	2.0	0.0	-1538.8562121091243
943000	-1808.186735240182	-260.1060706563864	-1548.0806645837956	2.134963516932768	2.134963516932778	1.9920936581589377	0.5571482708779025	1.0	1.0	2.0	0.0	-1548.0806645837956
944000	-1807.5968324279847	-259.47189943798446	-1548.1249329900002	2.1306025082937117	2.130602508293707	1.922506894244532	0.5191794487504415	1.0	1.0	2.0	0.0	-1548.1249329900002
945000	-1806.0113089459967	-246.79240094495304	-1559.2189080010437	2.040571674290984	2.040571674290999	0.4931672997994663	0.1412168786251586	1.0	1.0	2.0	0.0	-1559.2189080010437
946000	-1807.0182469597762	-255.75142508925515	-1551.266821870521	2.101736137138643	2.101736137138657	1.7487164706747635	0.4583208692142724	1.0	1.0	2.0	0.0	-1551.266821870521
947000	-1810.0428279230966	-274.35332190622995	-1535.6895060168667	2.232130394221763	2.232130394221756	3.996140099647053	1.0674474083124768	1.0	1.0	2.0	0.0	-1535.6895060168667
948000	-1805.9197727946641	-254.1993857305444	-1551.7203870641197	2.103627041418499	2.1036270414184974	0.34531448162532724	0.08134012527638568	1.0	1.0	2.0	0.0	-1551.7203870641197
949000	-1808.6907454498364	-239.41714273357843	-1569.273602716258	1.9801561946513173	1.980156194651326	0.4325691853804895	0.122919805795638	1.0	1.0	2.0	0.0	-1569.273602716258
950000	-1809.3143291612996	-237.6103200537708	-1571.704009107529	1.9579420059914265	1.957942005991439	1.0753664404653558	0.3562176899833475	1.0	1.0	2.0	0.0	-1571.704009107529
951000	-1804.9171887981352	-256.23558476698287	-1548.6816040311523	2.121637191596948	2.121637191596955	0.2310601056980545	0.05692915509972185	1.0	1.0	2.0	0.0	-1548.6816040311523
952000	-1808.2800269036343	-261.39587320807493	-1546.8841536955592	2.143332701109971	2.143332701109969	2.319680945580327	0.5087446323766356	1.0	1.0	2.0	0.0	-1546.8841536955592
953000	-1808.9213492858917	-267.1018861681949	-1541.8194631176968	2.1963683990297764	2.1963683990297818	1.7634176875089582	0.36688220662308185	1.0	1.0	2.0	0.0	-1541.8194631176968
954000	-1807.0166581228552	-244.1778198960722	-1562.838838226783	2.010545285601604	2.0105452856016117	1.2956366097178396	0.3503898530897972	1.0	1.0	2.0	0.0	-1562.838838226783
955000	-1806.1311603144893	-256.7723114508567	-1549.3588488636326	2.1161422081329535	2.1161422081329646	1.168594461396253	0.3196792215325628	1.0	1.0	2.0	0.0	-1549.3588488636326
956000	-1808.3734292717377	-255.70813402917736	-1552.6652952425602	2.092959358100428	2.092959358100437	2.5174619316438265	0.7061631606276151	1.0	1.0	2.0	0.0	-1552.6652952425602
957000	-1806.8671507515935	-266.85007380580515	-1540.0170769457884	2.2022257073994833	2.20222570739947	0.9007740029534904	0.27045305315196294	1.0	1.0	2.0	0.0	-1540.0170769457884
958000	-1808.3303865861794	-251.32394612651302	-1557.0064404596665	2.066341766996738	2.0663417669967443	1.5684946361818277	0.48532169474552556	1.0	1.0	2.0	0.0	-1557.0064404596665
959000	-1807.3478290162207	-278.81860108911235	-1528.5292279271084	2.298089099265098	2.2980890992651	1.2481760663875565	0.3167187528973249	1.0	1.0	2.0	0.0	-1528.5292279271084
960000	-1809.1213312478037	-268.745248187043	-1540.3760830607607	2.2185460177834453	2.218546017783438	0.8522457546571981	0.24352330076302617	1.0	1.0	2.0	0.0	-1540.3760830607607
961000	-1808.2335701097916	-243.6285921718307	-1564.604977937961	1.998752177588772	1.9987521775887798	1.9961680118696294	0.5248897102228255	1.0	1.0	2.0	0.0	-1564.604977937961
962000	-1807.8483012777508	-252.76478814427065	-1555.0835131334802	2.0750306499590163	2.0750306499590256	1.9793488513880153	0.46601829389464844	1.0	1.0	2.0	0.0	-1555.0835131334802
963000	-1810.7551613346004	-284.8219855085562	-1525.9331758260441	2.357156750777858	2.3571567507778557	0.3303544072750312	0.10634149184016715	1.0	1.0	2.0	0.0	-1525.9331758260441
964000	-1807.5505911872128	-262.19579351622804	-1545.354797670985	2.153497664522518	2.1534976645225132	1.8920254806930388	0.5088628428483107	1.0	1.0	2.0	0.0	-1545.354797670985
965000	-1806.697256803451	-259.59384775463263	-1547.1034090488183	2.145498590737232	2.1454985907372457	0.593496152952143	0.17136371390902883	1.0	1.0	2.0	0.0	-1547.1034090488183
966000	-1808.8496174053082	-261.3749580508591	-1547.4746593544492	2.144424636160306	2.144424636160304	2.087073044343746	0.588581575024199	1.0	1.0	2.0	0.0	-1547.4746593544492
967000	-1805.8572780494328	-262.0760718082051	-1543.7812062412277	2.163855097158004	2.163855097158002	0.8275139155355271	0.2029652129085779	1.0	1.0	2.0	0.0	-1543.7812062412277
968000	-1808.920253056874	-257.23903930215647	-1551.6812137547174	2.100063241585909	2.1000632415859304	3.1036599437667953	0.7930088435132183	1.0	1.0	2.0	0.0	-1551.6812137547174
969000	-1807.9109523618836	-239.99514493705638	-1567.915807424827	1.9741456469000802	1.9741456469000989	1.493416220910948	0.36599238832889625	1.0	1.0	2.0	0.0	-1567.915807424827
970000	-1808.970134638897	-245.95891179732763	-1563.0112228415694	2.0180980954381518	2.0180980954381487	2.050252623717876	0.46471853311606953	1.0	1.0	2.0	0.0	-1563.0112228415694
971000	-1808.1277496550765	-260.8227211827185	-1547.3050284723581	2.1396419740211874	2.139641974021213	2.0809435708006427	0.6200019359640475	1.0	1.0	2.0	0.0	-1547.3050284723581
972000	-1810.0439695717862	-269.66292032279534	-1540.3810492489908	2.1904138034293457	2.1904138034293585	4.325724787963492	1.0846206567156729	1.0	1.0	2.0	0.0	-1540.3810492489908
973000	-1806.2503898115651	-268.5670156974409	-1537.6833741141243	2.2227695315728773	2.2227695315728937	0.32741202602214625	0.08015134357811948	1.0	1.0	2.0	0.0	-1537.6833741141243
974000	-1807.653989932599	-278.470490108853	-1529.183499823746	2.2925468092100396	2.2925468092100307	1.5343654446680308	0.3515882091707728	1.0	1.0	2.0	0.0	-1529.183499823746
975000	-1806.3570092924929	-267.76885501254003	-1538.588154279953	2.2077411357744268	2.207741135774434	1.1519126157976283	0.2721198594465721	1.0	1.0	2.0	0.0	-1538.588154279953
976000	-1808.9216042808957	-256.8098991860526	-1552.1117050948433	2.118321374030102	2.118321374030106	0.9984051193961099	0.26430635209473385	1.0	1.0	2.0	0.0	-1552.1117050948433
977000	-1807.1145695547352	-251.08858028045387	-1556.0259892742813	2.0681242015755106	2.0681242015755115	1.258561806010376	0.34463670987987727	1.0	1.0	2.0	0.0	-1556.0259892742813
978000	-1808.7419521010622	-265.67805203720087	-1543.0639000638614	2.1879747468898403	2.1879747468898385	1.3026709170210065	0.4173209178193829	1.0	1.0	2.0	0.0	-1543.0639000638614
979000	-1806.8553760302548	-248.7379043986769	-1558.117471631578	2.0533204339914897	2.053320433991501	0.8220651911373458	0.21821467661672578	1.0	1.0	2.0	0.0	-1558.117471631578
980000	-1808.0509445141024	-251.30558529911852	-1556.7453592149839	2.0616660719353086	2.0616660719352993	2.017636778027165	0.5824709908049511	1.0	1.0	2.0	0.0	-1556.7453592149839
981000	-1813.0949031529867	-247.69104525225714	-1565.4038579007297	2.0026418196630535	2.0026418196630646	5.048203453974036	1.065551603927708	1.0	1.0	2.0	0.0	-1565.4038579007297
982000	-1808.190398156576	-276.1486388060322	-1532.041759350544	2.2704228710873786	2.2704228710873875	1.735369964767456	0.49998083718059205	1.0	1.0	2.0	0.0	-1532.041759350544
983000	-1805.4726479342394	-269.5114314350444	-1535.961216499195	2.230080627130662	2.230080627130663	0.37383548716119486	0.09536095384284775	1.0	1.0	2.0	0.0	-1535.961216499195
984000	-1807.4547640626038	-283.99204066650947	-1523.4627233960944	2.3451024639226334	2.3451024639226388	0.8415010413988028	0.220608609283609	1.0	1.0	2.0	0.0	-1523.4627233960944
985000	-1805.2047756033035	-264.5636782677427	-1540.6410973355607	2.1895245266332517	2.189524526633255	0.3346307358283535	0.08385224409733416	1.0	1.0	2.0	0.0	-1540.6410973355607
986000	-1808.2826072311905	-262.21136752143605	-1546.0712397097545	2.1537700860098177	2.1537700860098337	1.8296279839886582	0.5539385793406238	1.0	1.0	2.0	0.0	-1546.0712397097545
987000	-1810.0989180796628	-237.40646462150738	-1572.6924534581553	1.9396269671100326	1.93962696711005	2.684041455061058	0.7557337373116557	1.0	1.0	2.0	0.0	-1572.6924534581553
988000	-1808.388074723573	-285.65076331224856	-1522.7373114113245	2.357349613550016	2.357349613550025	1.0202632945982282	0.221925479719508	1.0	1.0	2.0	0.0	-1522.7373114113245
989000	-1806.7055997578227	-246.1235770006309	-1560.582022757192	2.034723139779273	2.0347231397792838	0.5321941492243002	0.13967261373672327	1.0	1.0	2.0	0.0	-1560.582022757192
990000	-1805.547285068363	-269.43042300684255	-1536.1168620615204	2.2272699573371537	2.22726995733715	0.5791428009599219	0.14842060251567482	1.0	1.0	2.0	0.0	-1536.1168620615204
991000	-1807.4896426857592	-272.888223083965	-1534.6014196017943	2.249203096748303	2.2492030967483054	1.2497397072135334	0.28731951447461923	1.0	1.0	2.0	0.0	-1534.6014196017943
992000	-1808.217004769295	-261.96843813969	-1546.248566629605	2.144389089100556	2.144389089100565	2.6208958615324267	0.6525313032722116	1.0	1.0	2.0	0.0	-1546.248566629605
993000	-1806.7049527436934	-254.57430659858352	-1552.13064614511	2.093741159824056	2.0937411598240514	1.5739728356826472	0.4214145417443147	1.0	1.0	2.0	0.0	-1552.13064614511
994000	-1810.4896292698422	-277.3012489370563	-1533.188380332786	2.257888997418645	2.257888997418654	3.9091201118610277	0.9922040946948227	1.0	1.0	2.0	0.0	-1533.188380332786
995000	-1806.9407301910599	-272.73094921754523	-1534.2097809735146	2.2495659504452514	2.2495659504452505	1.0664789842031968	0.269494213231073	1.0	1.0	2.0	0.0	-1534.2097809735146
996000	-1807.538354634135	-267.9827755888266	-1539.5555790453084	2.204102472211938	2.2041024722119342	1.6046203349712334	0.4726929493251458	1.0	1.0	2.0	0.0	-1539.5555790453084
997000	-1808.2418989980717	-285.79144639948663	-1522.4504525985851	2.360122266056553	2.360122266056547	0.8223179454362457	0.22580323649975076	1.0	1.0	2.0	0.0	-1522.4504525985851
998000	-1809.5728591929235	-289.319437922167	-1520.2534212707565	2.378493671047799	2.3784936710478046	1.917706098828577	0.44038896215187695	1.0	1.0	2.0	0.0	-1520.2534212707565
999000	-1808.4885242468472	-254.94216489023864	-1553.5463593566085	2.099357694267823	2.09935769426783	1.2764823442751374	0.4085133318218286	1.0	1.0	2.0	0.0	-1553.5463593566085
1000000	-1808.7038427939974	-263.33134933842337	-1545.3724934555742	2.161270680796093	2.1612706807960933	1.998136287938315	0.599694430502661	1.0	1.0	2.0	0.0	-1545.3724934555742
