extract_date,specimen_date,Number_tested,Number_confirmed,Number_hospitalized,Number_deaths
09/08/2020,05/11/2020,13574,1279,158,41
09/08/2020,05/22/2020,20058,1265,82,16
09/08/2020,04/26/2020,4372,997,301,96
09/08/2020,07/18/2020,9442,188,21,3
09/08/2020,08/01/2020,8229,155,18,1
09/08/2020,03/18/2020,6312,3206,738,202
09/08/2020,08/28/2020,16303,176,13,0
09/08/2020,03/30/2020,8568,6123,2011,773
09/08/2020,07/02/2020,19222,381,25,1
09/08/2020,05/24/2020,9700,518,70,8
09/08/2020,06/04/2020,14764,487,52,7
09/08/2020,07/11/2020,9851,232,28,2
09/08/2020,08/04/2020,11286,152,12,1
09/08/2020,03/14/2020,1707,696,237,67
09/08/2020,08/14/2020,15831,219,27,2
09/08/2020,06/19/2020,16279,322,21,3
09/08/2020,09/03/2020,14983,116,10,0
09/08/2020,05/13/2020,15214,1426,133,42
09/08/2020,04/30/2020,10716,2071,294,106
09/08/2020,07/12/2020,8411,211,16,3
09/08/2020,03/02/2020,5,0,3,0
09/08/2020,06/20/2020,10244,179,11,2
09/08/2020,08/22/2020,8020,106,12,1
09/08/2020,05/17/2020,6041,349,58,9
09/08/2020,08/26/2020,16877,205,18,3
09/08/2020,02/02/2020,2,0,2,0
09/08/2020,08/11/2020,16307,201,18,0
09/08/2020,04/22/2020,11369,3482,584,186
09/08/2020,09/04/2020,13537,59,5,0
09/08/2020,05/08/2020,10325,1122,164,31
09/08/2020,08/08/2020,8295,123,19,1
09/08/2020,02/26/2020,1,0,1,0
09/08/2020,08/06/2020,15345,236,21,3
09/08/2020,04/08/2020,10205,5594,1746,715
09/08/2020,08/20/2020,17651,171,20,1
09/08/2020,08/30/2020,6719,121,9,0
09/08/2020,04/05/2020,6351,3799,1420,544
09/08/2020,02/04/2020,1,0,0,0
09/08/2020,07/01/2020,19379,387,29,3
09/08/2020,04/02/2020,9402,5814,1903,718
09/08/2020,03/09/2020,398,76,33,15
09/08/2020,05/06/2020,11683,1440,174,57
09/08/2020,06/05/2020,14540,402,57,8
09/08/2020,05/19/2020,16422,1090,106,29
09/08/2020,05/16/2020,6674,460,64,8
09/08/2020,07/19/2020,7356,159,26,5
09/08/2020,06/21/2020,7687,169,34,3
09/08/2020,03/16/2020,4951,2268,516,127
09/08/2020,08/03/2020,18431,296,21,1
09/08/2020,08/12/2020,15806,252,16,2
09/08/2020,08/25/2020,18311,206,23,2
09/08/2020,03/11/2020,796,193,76,27
09/08/2020,03/31/2020,7959,5522,1914,788
09/08/2020,06/02/2020,15693,557,52,11
09/08/2020,04/20/2020,11448,3795,712,243
09/08/2020,07/24/2020,14568,251,30,1
09/08/2020,09/02/2020,16537,124,13,2
09/08/2020,04/09/2020,9249,5066,1503,587
09/08/2020,04/03/2020,9573,5737,1883,742
09/08/2020,07/26/2020,6309,119,18,0
09/08/2020,03/21/2020,4766,2724,834,273
09/08/2020,08/23/2020,7025,112,7,1
09/08/2020,04/04/2020,6264,3857,1441,552
09/08/2020,09/07/2020,67,2,0,0
09/08/2020,06/09/2020,16477,384,36,5
09/08/2020,04/07/2020,10589,6016,1796,731
09/08/2020,05/30/2020,8361,340,39,3
09/08/2020,04/23/2020,10005,2827,497,165
09/08/2020,04/21/2020,9764,3077,627,235
09/08/2020,04/17/2020,10201,3572,826,288
09/09/2020,05/02/2020,5882,1072,192,51
09/10/2020,07/09/2020,17957,353,36,5
09/09/2020,05/28/2020,15601,592,67,8
09/10/2020,03/09/2020,398,76,33,15
09/10/2020,03/15/2020,2360,1114,313,97
09/09/2020,07/24/2020,14568,251,30,1
09/10/2020,08/03/2020,18431,296,21,1
09/09/2020,06/20/2020,10243,178,11,2
09/09/2020,08/19/2020,17677,213,21,1
09/09/2020,03/14/2020,1707,696,237,67
09/10/2020,08/30/2020,6744,124,9,0
09/09/2020,05/23/2020,9668,549,49,10
09/09/2020,03/20/2020,7806,4198,995,279
09/10/2020,07/05/2020,8159,138,16,2
09/10/2020,02/05/2020,1,0,1,0
09/09/2020,02/05/2020,1,0,1,0
09/09/2020,08/30/2020,6739,121,9,0
09/09/2020,04/19/2020,6727,2340,555,177
09/10/2020,05/18/2020,16436,977,80,21
09/10/2020,04/13/2020,6730,3299,1214,444
09/10/2020,05/06/2020,11684,1441,174,57
09/10/2020,08/07/2020,15470,204,16,3
09/10/2020,09/06/2020,5413,84,10,0
09/09/2020,04/08/2020,10205,5594,1746,715
09/09/2020,03/29/2020,4910,3575,1502,517
09/10/2020,05/16/2020,6674,460,64,8
09/10/2020,07/20/2020,18752,331,33,2
09/09/2020,03/18/2020,6312,3206,739,202
09/10/2020,06/08/2020,17853,419,37,2
09/09/2020,04/23/2020,10005,2827,497,165
09/09/2020,07/20/2020,18751,331,33,2
09/09/2020,03/22/2020,4414,2690,945,287
09/09/2020,06/21/2020,7687,169,34,3
09/10/2020,04/26/2020,4372,997,301,97
09/10/2020,08/21/2020,17331,192,21,1
09/09/2020,02/26/2020,1,0,1,0
09/10/2020,03/07/2020,67,12,12,3
09/09/2020,07/16/2020,18532,364,24,1
09/10/2020,04/02/2020,9402,5814,1903,718
09/10/2020,05/28/2020,15601,593,67,8
09/09/2020,08/16/2020,6632,106,12,0
09/09/2020,06/16/2020,18536,391,52,5
09/10/2020,07/04/2020,5325,108,12,1
09/10/2020,03/20/2020,7795,4187,994,279
09/09/2020,03/26/2020,7321,5129,1757,628
09/10/2020,08/26/2020,16945,206,19,3
09/10/2020,03/14/2020,1707,696,237,67
09/09/2020,08/08/2020,8320,122,18,1
09/10/2020,03/28/2020,4745,3508,1456,558
09/10/2020,08/31/2020,21474,217,21,0
09/09/2020,06/05/2020,14538,402,57,8
09/09/2020,03/30/2020,8568,6123,2011,773
09/09/2020,04/15/2020,9888,3880,991,352
09/10/2020,07/19/2020,7356,159,26,5
09/09/2020,02/02/2020,2,0,2,0
09/10/2020,04/20/2020,11448,3795,712,243
09/09/2020,06/12/2020,15634,354,51,9
09/09/2020,05/24/2020,9700,518,70,8
09/09/2020,06/30/2020,20648,437,40,9
09/09/2020,02/08/2020,1,0,1,0
09/09/2020,05/20/2020,20527,1314,89,19
09/09/2020,04/17/2020,10201,3572,826,288
09/09/2020,03/15/2020,2360,1114,313,97
09/09/2020,04/03/2020,9573,5737,1883,742
09/09/2020,08/27/2020,15321,201,17,1
09/09/2020,04/07/2020,10589,6016,1796,731
09/09/2020,03/25/2020,7615,4981,1588,536
09/10/2020,06/30/2020,20648,439,40,9
09/10/2020,08/11/2020,16306,207,18,0
09/10/2020,08/23/2020,7030,113,7,1
09/09/2020,06/15/2020,18839,324,47,4
09/09/2020,03/08/2020,110,28,22,4
09/10/2020,02/08/2020,1,0,1,0
09/09/2020,05/21/2020,19714,1315,92,19
09/10/2020,05/05/2020,11259,1560,192,63
09/10/2020,08/27/2020,15361,202,19,1
09/09/2020,08/24/2020,19757,193,12,0
09/09/2020,04/09/2020,9249,5066,1503,587
09/09/2020,04/20/2020,11448,3795,712,243
09/10/2020,06/25/2020,17490,263,27,2
09/09/2020,05/25/2020,9368,495,66,16
09/10/2020,03/29/2020,4910,3575,1503,517
09/10/2020,04/01/2020,8474,5509,1745,747
09/09/2020,04/12/2020,5757,2865,978,398
09/10/2020,04/03/2020,9573,5738,1883,742
09/09/2020,06/23/2020,19120,356,23,2
09/10/2020,02/29/2020,1,1,0,0
09/10/2020,04/12/2020,5757,2865,978,398
09/10/2020,05/08/2020,10326,1122,164,31
09/10/2020,06/12/2020,15634,355,51,9
09/09/2020,08/23/2020,7023,111,7,1
09/10/2020,06/26/2020,18067,273,29,2
09/10/2020,08/04/2020,11286,152,12,1
09/10/2020,03/25/2020,7619,4985,1591,536
09/09/2020,04/29/2020,11847,2348,342,98
09/10/2020,06/02/2020,15705,560,52,11
09/09/2020,07/01/2020,19379,387,29,3
09/09/2020,03/21/2020,4766,2724,834,273
09/09/2020,08/07/2020,15469,202,16,3
09/10/2020,03/17/2020,5525,2597,573,159
09/10/2020,04/27/2020,10301,2298,423,117
09/09/2020,08/12/2020,15806,252,16,2
09/09/2020,05/29/2020,15015,567,55,11
09/09/2020,09/08/2020,110,1,0,0
09/10/2020,05/23/2020,9669,549,49,10
09/10/2020,09/01/2020,18718,199,11,1
09/09/2020,06/09/2020,16475,385,36,5
09/09/2020,04/06/2020,10957,6394,1981,798
09/10/2020,03/27/2020,7453,5171,1760,639
09/09/2020,06/03/2020,15072,545,60,18
09/09/2020,07/26/2020,6309,119,18,0
09/09/2020,04/10/2020,7828,4469,1359,526
09/09/2020,05/13/2020,15214,1427,133,42
09/10/2020,08/12/2020,15807,255,16,3
09/09/2020,07/12/2020,8411,211,16,3
09/10/2020,07/10/2020,15015,287,23,1
09/09/2020,08/20/2020,17617,171,20,1
09/10/2020,07/12/2020,8411,211,16,3
09/10/2020,06/05/2020,14539,405,57,8
09/09/2020,05/06/2020,11683,1440,174,57
09/10/2020,03/06/2020,82,14,14,2
09/09/2020,09/02/2020,17701,130,13,2
09/09/2020,06/11/2020,13742,300,43,6
09/10/2020,08/05/2020,15507,230,22,0
09/10/2020,07/17/2020,18026,369,35,8
09/09/2020,03/24/2020,7208,4634,1466,523
09/10/2020,05/15/2020,11774,921,121,27
09/10/2020,06/27/2020,10731,232,34,3
09/10/2020,06/04/2020,14784,488,52,7
09/10/2020,07/31/2020,15460,201,21,2
09/10/2020,04/28/2020,11939,2726,376,120
09/09/2020,08/01/2020,8229,155,18,1
09/10/2020,03/05/2020,63,5,25,1
09/10/2020,07/08/2020,19790,381,27,4
09/10/2020,08/01/2020,8230,157,18,1
09/09/2020,05/27/2020,16429,735,67,17
09/09/2020,05/18/2020,16436,976,80,21
09/09/2020,03/12/2020,1574,405,103,34
09/10/2020,06/06/2020,8639,251,31,7
09/10/2020,05/02/2020,5882,1073,192,51
09/09/2020,04/11/2020,6939,3684,1103,400
09/10/2020,08/09/2020,6801,106,11,1
09/09/2020,03/27/2020,7454,5172,1760,638
09/10/2020,04/19/2020,6728,2342,555,177
09/10/2020,04/16/2020,9554,3546,857,295
09/10/2020,05/07/2020,11243,1313,174,49
09/09/2020,07/11/2020,9851,232,28,2
09/10/2020,07/30/2020,15498,219,23,1
09/09/2020,06/19/2020,16279,322,21,3
09/09/2020,06/04/2020,14786,488,52,7
09/10/2020,03/18/2020,6312,3206,739,203
09/09/2020,09/05/2020,6891,60,9,0
09/09/2020,04/04/2020,6264,3857,1441,552
09/09/2020,05/30/2020,8361,340,39,3
09/09/2020,04/27/2020,10301,2298,423,117
09/10/2020,04/05/2020,6351,3799,1420,544
09/09/2020,04/13/2020,6730,3298,1214,445
09/09/2020,07/10/2020,15015,286,23,1
09/09/2020,07/29/2020,15687,250,18,1
09/09/2020,09/06/2020,4103,48,7,0
09/10/2020,07/01/2020,19380,387,29,3
09/09/2020,08/09/2020,6801,106,11,1
09/10/2020,06/09/2020,16475,386,37,5
09/10/2020,04/25/2020,6150,1605,326,89
09/10/2020,05/22/2020,20057,1265,82,16
09/10/2020,06/18/2020,17790,349,33,2
09/09/2020,05/26/2020,21304,1086,81,23
09/09/2020,07/07/2020,20017,419,40,5
09/09/2020,07/13/2020,21386,437,36,3
09/09/2020,04/21/2020,9764,3077,627,235
09/10/2020,08/14/2020,15831,221,27,2
09/10/2020,05/01/2020,10256,1914,293,81
09/10/2020,08/29/2020,8029,74,6,0
09/09/2020,07/31/2020,15460,201,21,2
09/09/2020,07/17/2020,18024,366,35,8
09/10/2020,06/13/2020,9143,190,28,2
09/09/2020,06/02/2020,15705,559,52,11
09/10/2020,07/25/2020,8144,131,22,3
09/09/2020,05/10/2020,4428,455,97,29
09/09/2020,03/16/2020,4951,2268,516,127
09/10/2020,04/14/2020,9425,4165,1171,392
09/09/2020,07/02/2020,19222,382,25,1
09/10/2020,09/07/2020,5837,73,7,0
09/09/2020,07/14/2020,19162,368,31,2
09/09/2020,06/28/2020,9619,205,25,2
09/09/2020,06/25/2020,17490,263,27,2
09/09/2020,05/19/2020,16422,1090,107,29
09/10/2020,09/03/2020,17783,180,10,0
09/09/2020,05/31/2020,6932,246,38,11
09/09/2020,08/29/2020,8026,74,6,0
09/09/2020,06/06/2020,8639,251,31,7
09/10/2020,03/26/2020,7321,5129,1757,628
09/09/2020,06/08/2020,17853,419,37,2
09/09/2020,04/05/2020,6351,3799,1420,544
09/09/2020,04/28/2020,11939,2726,376,120
09/10/2020,05/14/2020,14233,1203,111,34
09/09/2020,07/05/2020,8159,138,16,2
09/10/2020,07/03/2020,11679,224,26,3
09/09/2020,08/25/2020,18331,207,23,2
09/10/2020,05/29/2020,15015,570,55,11
09/10/2020,04/23/2020,10005,2827,497,166
09/10/2020,03/21/2020,4766,2724,834,273
09/09/2020,07/06/2020,20641,429,51,3
09/09/2020,03/05/2020,63,5,25,1
09/10/2020,07/23/2020,15664,256,19,0
09/10/2020,04/11/2020,6939,3684,1103,401
09/09/2020,03/11/2020,796,194,76,27
09/09/2020,07/25/2020,8144,130,22,3
09/09/2020,08/26/2020,16889,206,19,3
09/10/2020,08/18/2020,19208,225,19,0
09/10/2020,08/28/2020,16346,182,14,0
09/10/2020,04/18/2020,6565,2206,599,190
09/09/2020,05/17/2020,6041,349,58,9
09/09/2020,08/05/2020,15503,228,22,0
09/10/2020,06/20/2020,10243,178,11,2
09/10/2020,06/22/2020,19125,374,38,3
09/09/2020,03/10/2020,457,91,41,10
09/09/2020,08/10/2020,18831,240,22,0
09/10/2020,05/19/2020,16422,1091,107,30
09/10/2020,05/17/2020,6041,349,58,9
09/10/2020,05/03/2020,4604,782,161,41
09/09/2020,04/25/2020,6150,1605,326,89
09/10/2020,06/10/2020,15114,332,32,5
09/10/2020,09/02/2020,18095,174,13,2
09/10/2020,08/20/2020,17633,175,20,1
09/09/2020,08/02/2020,6519,109,19,3
09/09/2020,06/22/2020,19125,373,38,3
09/10/2020,03/08/2020,110,28,22,4
09/10/2020,07/22/2020,16097,275,23,1
09/10/2020,08/17/2020,20041,246,19,1
09/09/2020,02/04/2020,1,0,0,0
09/10/2020,04/15/2020,9888,3880,991,351
09/10/2020,03/30/2020,8566,6121,2011,773
09/10/2020,05/09/2020,5338,647,113,29
09/09/2020,07/28/2020,15290,272,35,1
09/09/2020,03/17/2020,5529,2601,574,159
09/10/2020,04/30/2020,10716,2074,294,106
09/10/2020,07/27/2020,17478,262,22,6
09/10/2020,03/02/2020,5,0,3,0
09/10/2020,03/01/2020,2,0,0,0
09/10/2020,06/16/2020,18536,392,52,5
09/10/2020,03/13/2020,2164,696,214,54
09/10/2020,06/14/2020,7680,150,25,0
09/09/2020,07/21/2020,18001,281,15,1
09/10/2020,02/26/2020,1,0,1,0
09/10/2020,07/14/2020,19162,369,31,2
09/09/2020,07/27/2020,17478,261,22,6
09/09/2020,03/23/2020,5652,3691,1244,392
09/10/2020,08/13/2020,15357,215,18,1
09/09/2020,09/07/2020,2005,24,1,0
09/10/2020,05/21/2020,19715,1315,92,19
09/10/2020,05/31/2020,6932,246,38,11
09/09/2020,09/01/2020,18601,177,9,0
09/09/2020,05/11/2020,13574,1279,158,41
09/09/2020,04/02/2020,9402,5814,1903,718
09/10/2020,05/26/2020,21304,1088,81,23
09/09/2020,06/13/2020,9142,190,28,2
09/09/2020,03/28/2020,4745,3508,1456,558
09/10/2020,03/19/2020,7746,3946,917,266
09/10/2020,06/29/2020,21893,433,29,10
09/10/2020,05/20/2020,20527,1314,89,20
09/09/2020,08/31/2020,21429,203,21,0
09/09/2020,05/16/2020,6674,460,64,8
09/09/2020,08/18/2020,19207,224,19,0
09/09/2020,04/16/2020,9554,3546,857,295
09/10/2020,03/03/2020,13,2,7,0
09/10/2020,07/18/2020,9442,189,22,3
09/09/2020,03/06/2020,82,14,14,2
09/10/2020,09/05/2020,7688,102,10,0
09/09/2020,09/04/2020,15110,88,6,0
09/10/2020,07/06/2020,20642,430,51,3
09/09/2020,08/13/2020,15357,214,18,1
09/09/2020,07/23/2020,15664,255,19,0
09/09/2020,08/28/2020,16318,178,14,0
09/10/2020,04/21/2020,9764,3078,627,235
09/09/2020,03/31/2020,7959,5522,1914,788
09/10/2020,08/06/2020,15601,237,21,3
09/10/2020,07/26/2020,6310,119,18,0
09/09/2020,05/05/2020,11259,1559,192,63
09/10/2020,03/11/2020,796,194,76,27
09/10/2020,04/04/2020,6264,3857,1442,552
09/09/2020,06/07/2020,7116,196,32,2
09/10/2020,05/24/2020,9700,518,70,8
09/09/2020,07/22/2020,16097,275,23,1
09/10/2020,09/04/2020,16784,138,7,0
09/10/2020,06/28/2020,9619,206,25,2
09/09/2020,04/14/2020,9425,4164,1171,393
09/10/2020,05/12/2020,15041,1322,135,31
09/09/2020,04/18/2020,6565,2206,599,190
09/09/2020,03/01/2020,2,0,0,0
09/10/2020,07/16/2020,18532,363,24,1
09/09/2020,07/04/2020,5325,108,12,1
09/10/2020,08/02/2020,6518,108,19,3
09/09/2020,07/03/2020,11680,224,26,3
09/09/2020,06/14/2020,7680,149,25,0
09/10/2020,04/06/2020,10957,6394,1981,796
09/10/2020,06/23/2020,19119,358,23,2
09/10/2020,07/21/2020,18001,282,15,1
09/10/2020,07/11/2020,9852,232,28,2
09/09/2020,05/14/2020,14233,1200,111,34
09/09/2020,07/19/2020,7356,159,26,5
09/10/2020,03/12/2020,1574,405,103,34
09/09/2020,09/03/2020,16625,129,10,0
09/09/2020,06/01/2020,16909,644,59,12
09/09/2020,04/24/2020,9587,2534,511,174
09/10/2020,07/29/2020,15687,251,18,1
09/10/2020,08/24/2020,19767,192,12,0
09/09/2020,07/18/2020,9442,189,21,3
09/10/2020,03/24/2020,7211,4637,1468,523
09/09/2020,06/29/2020,21892,429,29,10
09/10/2020,06/03/2020,15071,545,60,18
09/10/2020,05/27/2020,16429,736,67,17
09/10/2020,08/15/2020,8580,123,18,2
09/10/2020,09/08/2020,3332,32,0,0
09/09/2020,08/03/2020,18431,296,21,1
09/09/2020,06/17/2020,17809,345,33,8
09/09/2020,06/24/2020,17757,332,23,6
09/09/2020,05/08/2020,10325,1122,164,31
09/10/2020,03/31/2020,7959,5522,1914,788
09/09/2020,02/29/2020,1,1,0,0
09/09/2020,08/17/2020,20039,246,19,1
09/09/2020,07/08/2020,19790,381,27,4
09/09/2020,07/15/2020,19578,362,24,2
09/09/2020,05/09/2020,5338,647,113,29
09/10/2020,07/02/2020,19222,384,25,1
09/10/2020,04/17/2020,10201,3572,827,288
09/10/2020,07/15/2020,19578,362,24,2
09/10/2020,07/13/2020,21386,439,36,3
09/09/2020,06/27/2020,10731,232,34,3
09/10/2020,04/22/2020,11371,3482,584,187
09/09/2020,05/07/2020,11242,1313,174,49
09/09/2020,03/04/2020,32,6,16,2
09/09/2020,04/01/2020,8475,5510,1745,747
09/10/2020,06/07/2020,7115,197,32,2
09/09/2020,06/26/2020,18067,271,29,2
09/09/2020,05/03/2020,4604,781,161,41
09/09/2020,08/15/2020,8580,123,18,2
09/10/2020,05/25/2020,9368,495,66,16
09/09/2020,03/13/2020,2164,695,214,54
09/10/2020,03/10/2020,457,91,41,10
09/10/2020,03/04/2020,32,6,16,2
09/10/2020,09/09/2020,67,1,0,0
09/09/2020,06/10/2020,15114,332,32,5
09/10/2020,06/11/2020,13744,305,43,6
09/10/2020,04/07/2020,10590,6016,1797,731
09/10/2020,06/21/2020,7687,171,34,3
09/09/2020,05/15/2020,11774,919,120,27
09/09/2020,04/22/2020,11369,3482,584,186
09/09/2020,07/30/2020,15498,219,23,1
09/10/2020,06/19/2020,16279,326,21,3
09/09/2020,08/06/2020,15600,236,21,3
09/10/2020,04/29/2020,11847,2348,342,98
09/10/2020,04/10/2020,7828,4469,1359,526
09/10/2020,03/23/2020,5652,3691,1244,392
09/09/2020,05/01/2020,10256,1914,293,80
09/10/2020,08/16/2020,6632,107,12,0
09/09/2020,08/21/2020,17317,191,21,1
09/10/2020,08/10/2020,18831,240,22,0
09/10/2020,04/08/2020,10207,5594,1746,715
09/10/2020,05/30/2020,8361,340,39,3
09/10/2020,08/08/2020,8321,123,19,2
09/10/2020,05/13/2020,15214,1429,133,43
09/10/2020,03/16/2020,4950,2268,516,127
09/10/2020,08/22/2020,8031,111,12,1
09/09/2020,06/18/2020,17790,347,33,2
09/10/2020,08/25/2020,18345,211,23,2
09/10/2020,05/11/2020,13574,1280,158,42
09/10/2020,02/04/2020,1,0,0,0
09/09/2020,05/12/2020,15041,1321,135,31
09/09/2020,05/22/2020,20058,1266,82,16
09/10/2020,04/09/2020,9249,5066,1503,586
09/10/2020,02/02/2020,2,0,2,0
09/10/2020,03/22/2020,4386,2662,925,280
09/09/2020,04/26/2020,4372,997,301,96
09/09/2020,07/09/2020,17957,353,36,5
09/09/2020,05/04/2020,11059,1576,198,72
09/09/2020,08/22/2020,8017,107,12,1
09/09/2020,03/03/2020,13,2,7,0
09/10/2020,06/01/2020,16909,644,59,12
09/10/2020,07/07/2020,20017,420,40,5
09/09/2020,08/04/2020,11286,152,12,1
09/10/2020,06/17/2020,17810,345,33,8
09/10/2020,07/28/2020,15290,272,35,1
09/10/2020,08/19/2020,17680,215,22,1
09/10/2020,06/15/2020,18839,324,47,4
09/10/2020,05/10/2020,4428,455,97,29
09/09/2020,03/09/2020,398,76,33,15
09/09/2020,03/02/2020,5,0,3,0
09/09/2020,04/30/2020,10716,2072,294,106
09/10/2020,04/24/2020,9587,2534,511,174
09/10/2020,05/04/2020,11060,1577,198,72
09/09/2020,03/19/2020,7749,3947,917,266
09/09/2020,03/07/2020,67,12,12,3
09/10/2020,07/24/2020,14568,251,30,1
09/09/2020,08/11/2020,16306,201,18,0
09/10/2020,06/24/2020,17757,334,23,6
09/09/2020,08/14/2020,15831,220,27,2
09/11/2020,08/01/2020,8230,157,19,1
09/11/2020,04/24/2020,9587,2534,511,174
09/11/2020,06/17/2020,17809,346,33,8
09/11/2020,07/03/2020,11679,225,26,3
09/11/2020,02/04/2020,1,0,0,0
09/11/2020,06/21/2020,7687,171,34,3
09/11/2020,09/01/2020,18880,202,14,1
09/11/2020,05/16/2020,6674,460,64,8
09/11/2020,06/14/2020,7680,151,25,0
09/11/2020,07/10/2020,15015,287,23,1
09/11/2020,09/03/2020,18062,187,10,0
09/11/2020,07/30/2020,15498,219,23,1
09/11/2020,06/03/2020,15071,545,60,18
09/11/2020,05/11/2020,13574,1282,158,42
09/11/2020,06/06/2020,8639,252,31,7
09/11/2020,04/01/2020,8470,5506,1745,748
09/11/2020,05/20/2020,20526,1313,89,20
09/11/2020,03/19/2020,7749,3949,917,266
09/11/2020,07/26/2020,6310,119,18,0
09/11/2020,08/18/2020,19206,223,19,0
09/11/2020,08/27/2020,15380,204,19,2
09/11/2020,09/09/2020,2963,25,1,0
09/11/2020,03/11/2020,796,194,76,27
09/11/2020,09/05/2020,7948,104,12,0
09/11/2020,05/22/2020,20056,1263,82,16
09/11/2020,04/06/2020,10957,6394,1981,796
09/11/2020,09/06/2020,6287,103,11,1
09/11/2020,03/18/2020,6312,3205,738,202
09/11/2020,08/29/2020,8064,74,6,0
09/11/2020,05/07/2020,11244,1314,174,49
09/11/2020,05/03/2020,4604,782,162,41
09/11/2020,07/12/2020,8411,211,16,3
09/11/2020,08/16/2020,6631,108,13,0
09/11/2020,08/10/2020,18831,240,22,0
09/11/2020,07/09/2020,17956,352,36,5
09/11/2020,07/16/2020,18532,363,24,1
09/11/2020,04/14/2020,9425,4165,1171,393
09/11/2020,08/31/2020,21486,224,23,1
09/11/2020,05/18/2020,16436,978,81,21
09/11/2020,05/24/2020,9700,519,70,8
09/11/2020,05/13/2020,15213,1429,133,43
09/11/2020,07/04/2020,5325,109,12,1
09/11/2020,05/19/2020,16422,1094,107,31
09/11/2020,07/17/2020,18026,369,35,8
09/11/2020,08/07/2020,15471,204,16,3
09/11/2020,03/30/2020,8567,6122,2012,773
09/11/2020,07/01/2020,19380,388,29,3
09/11/2020,04/13/2020,6730,3299,1214,444
09/11/2020,03/13/2020,2164,697,214,54
09/11/2020,06/19/2020,16279,326,21,3
09/11/2020,06/01/2020,16908,643,59,12
09/11/2020,04/08/2020,10205,5594,1747,716
09/11/2020,06/20/2020,10243,178,11,2
09/11/2020,03/27/2020,7451,5169,1760,639
09/11/2020,05/21/2020,19715,1317,92,19
09/11/2020,03/08/2020,110,28,22,4
09/11/2020,03/03/2020,13,2,7,0
09/11/2020,08/05/2020,15511,230,22,0
09/11/2020,06/18/2020,17789,348,33,2
09/11/2020,09/04/2020,17087,142,12,0
09/11/2020,07/27/2020,17477,263,22,6
09/11/2020,03/10/2020,457,91,41,10
09/11/2020,08/20/2020,17634,174,20,1
09/11/2020,08/28/2020,16379,187,16,0
09/11/2020,08/12/2020,15806,260,16,3
09/11/2020,03/28/2020,4745,3508,1456,558
09/11/2020,05/10/2020,4428,455,97,29
09/11/2020,03/23/2020,5652,3691,1244,392
09/11/2020,05/12/2020,15041,1322,135,31
09/11/2020,02/02/2020,2,0,2,0
09/11/2020,03/05/2020,63,5,25,1
09/11/2020,08/24/2020,19776,193,12,0
09/11/2020,05/06/2020,11683,1441,174,57
09/11/2020,08/09/2020,6802,106,11,1
09/11/2020,04/05/2020,6351,3800,1420,545
09/11/2020,04/07/2020,10587,6014,1797,732
09/11/2020,05/17/2020,6041,349,58,9
09/11/2020,06/07/2020,7115,198,32,2
09/11/2020,07/21/2020,18001,283,15,1
09/11/2020,08/17/2020,20043,246,19,1
09/11/2020,08/26/2020,16979,208,20,3
09/11/2020,07/20/2020,18751,333,33,2
09/11/2020,02/26/2020,1,0,1,0
09/11/2020,02/08/2020,1,0,1,0
09/11/2020,06/08/2020,17853,420,37,2
09/11/2020,04/15/2020,9888,3880,991,352
09/11/2020,07/18/2020,9442,189,22,3
09/11/2020,05/25/2020,9369,496,66,16
09/11/2020,07/08/2020,19790,382,27,4
09/11/2020,06/15/2020,18839,324,47,4
09/11/2020,07/15/2020,19578,363,24,2
09/11/2020,04/28/2020,11939,2728,376,120
09/11/2020,07/14/2020,19162,368,31,2
09/11/2020,06/09/2020,16475,390,37,5
09/11/2020,09/02/2020,18243,178,14,2
09/11/2020,08/04/2020,11286,152,12,1
09/11/2020,04/02/2020,9398,5810,1902,718
09/11/2020,03/06/2020,82,14,14,2
09/11/2020,07/23/2020,15665,257,19,0
09/11/2020,09/07/2020,7467,104,9,0
09/11/2020,08/02/2020,6517,109,19,3
09/11/2020,08/15/2020,8584,124,18,2
09/11/2020,05/23/2020,9667,548,49,10
09/11/2020,08/23/2020,7035,114,8,1
09/11/2020,03/20/2020,7805,4198,995,279
09/11/2020,08/21/2020,17345,194,21,1
09/11/2020,04/18/2020,6565,2206,599,190
09/11/2020,03/26/2020,7321,5129,1757,629
09/11/2020,07/28/2020,15290,273,35,1
09/11/2020,06/12/2020,15633,356,52,10
09/11/2020,08/19/2020,17683,217,22,1
09/11/2020,08/22/2020,8037,111,12,1
09/11/2020,04/27/2020,10301,2300,423,117
09/11/2020,04/03/2020,9573,5740,1883,742
09/11/2020,07/25/2020,8144,132,22,3
09/11/2020,05/27/2020,16430,736,67,17
09/11/2020,07/29/2020,15688,251,18,1
09/11/2020,07/06/2020,20642,430,51,3
09/11/2020,03/21/2020,4766,2724,834,273
09/11/2020,07/13/2020,21387,441,36,3
09/11/2020,05/31/2020,6932,247,38,11
09/11/2020,05/05/2020,11259,1560,192,63
09/11/2020,07/31/2020,15460,202,21,2
09/11/2020,06/30/2020,20648,439,40,9
09/11/2020,03/22/2020,4414,2691,945,287
09/11/2020,04/11/2020,6939,3684,1103,401
09/11/2020,04/26/2020,4372,997,301,97
09/11/2020,07/24/2020,14569,252,30,1
09/11/2020,03/29/2020,4910,3575,1503,519
09/11/2020,06/02/2020,15705,561,52,11
09/11/2020,03/04/2020,32,6,16,2
